CUSTOMER_ID,FIRST_NAME,LAST_NAME,EMAIL,PHONE,CITY,STATE,COUNTRY,SIGNUP_DATE,IS_ACTIVE,CUSTOMER_TIER,ANNUAL_REVENUE,CREATED_AT
4281,Anjali,Tiwari,anjali.tiwari3281@email.com,9863079040,Mysuru,Karnataka,India,2024-01-07,TRUE,BRONZE,204437.59,2024-01-07
4282,Dhruv,Arora,dhruv.arora3282@email.com,9852980628,Lucknow,Uttar Pradesh,India,2024-07-26,TRUE,GOLD,926454.07,2024-07-26
4283,Saurabh,Ghosh,saurabh.ghosh3283@email.com,9850033747,Visakhapatnam,Andhra Pradesh,India,2023-05-21,TRUE,BRONZE,85496.7,2023-05-21
4284,Yash,Patel,yash.patel3284@email.com,9855286295,Chandigarh,Punjab,India,2023-06-30,TRUE,GOLD,1354204.09,2023-06-30
4285,Tushar,Venkat,tushar.venkat3285@email.com,9892839540,Gurgaon,Haryana,India,2023-11-24,TRUE,BRONZE,230631.52,2023-11-24
4286,Abhishek,Bose,abhishek.bose3286@email.com,9824667356,Hyderabad,Telangana,India,2020-04-22,FALSE,PLATINUM,4559668.05,2020-04-22
4287,Girish,Chauhan,girish.chauhan3287@email.com,9881703422,Jaipur,Rajasthan,India,2023-08-08,TRUE,GOLD,1227182.38,2023-08-08
4288,Sakshi,Hegde,sakshi.hegde3288@email.com,9842583080,Indore,Madhya Pradesh,India,2023-08-15,FALSE,GOLD,123584.34,2023-08-15
4289,Raj,Khanna,raj.khanna3289@email.com,9881386830,Mumbai,Maharashtra,India,2019-06-13,TRUE,BRONZE,258235.69,2019-06-13
4290,Ritika,Bose,ritika.bose3290@email.com,9876483420,Patna,Bihar,India,2020-07-03,FALSE,GOLD,607083.28,2020-07-03
4291,Aditya,Naik,aditya.naik3291@email.com,9874997575,Goa,Goa,India,2020-02-22,TRUE,BRONZE,23950.13,2020-02-22
4292,Kunal,Chandra,kunal.chandra3292@email.com,9882455076,Jaipur,Rajasthan,India,2024-01-05,TRUE,BRONZE,56478.95,2024-01-05
4293,Swati,Dubey,swati.dubey3293@email.com,9883503442,Goa,Goa,India,2021-10-29,TRUE,PLATINUM,4403916.13,2021-10-29
4294,Amit,Venkat,amit.venkat3294@email.com,9876979544,Lucknow,Uttar Pradesh,India,2019-07-14,TRUE,BRONZE,47496.77,2019-07-14
4295,Sneha,Pandey,sneha.pandey3295@email.com,9867426061,Visakhapatnam,Andhra Pradesh,India,2024-08-24,TRUE,SILVER,475847.42,2024-08-24
4296,Sweta,Kulkarni,sweta.kulkarni3296@email.com,9849351840,Jaipur,Rajasthan,India,2022-09-11,TRUE,GOLD,1521813.56,2022-09-11
4297,Neha,Bhat,neha.bhat3297@email.com,9891923368,Goa,Goa,India,2020-07-11,TRUE,SILVER,556617.36,2020-07-11
4298,Nisha,Mishra,nisha.mishra3298@email.com,9854062774,Visakhapatnam,Andhra Pradesh,India,2023-11-17,TRUE,SILVER,534155.73,2023-11-17
4299,Neha,Jain,neha.jain3299@email.com,9843446484,Chandigarh,Punjab,India,2019-04-22,FALSE,GOLD,1686148.42,2019-04-22
4300,Tanu,Chopra,tanu.chopra3300@email.com,9842534529,Surat,Gujarat,India,2022-12-02,TRUE,PLATINUM,396032.17,2022-12-02
4301,Ashwin,Mishra,ashwin.mishra3301@email.com,9827758737,Vadodara,Gujarat,India,2021-09-10,TRUE,BRONZE,282858.54,2021-09-10
4302,Ankita,Verma,ankita.verma3302@email.com,9843866245,Chandigarh,Punjab,India,2019-05-04,TRUE,PLATINUM,555583.62,2019-05-04
4303,Meera,Gupta,meera.gupta3303@email.com,9850199426,Ahmedabad,Gujarat,India,2021-10-13,FALSE,GOLD,1921239.46,2021-10-13
4304,Ravi,Sen,ravi.sen3304@email.com,9819047050,Noida,Uttar Pradesh,India,2023-08-23,TRUE,BRONZE,92984.19,2023-08-23
4305,Pallavi,Mishra,pallavi.mishra3305@email.com,9824111630,Chennai,Tamil Nadu,India,2019-11-10,TRUE,GOLD,993254.61,2019-11-10
4306,Sneha,Menon,sneha.menon3306@email.com,9816373472,Raipur,Chhattisgarh,India,2023-06-07,TRUE,BRONZE,265191.32,2023-06-07
4307,Siddharth,Shetty,siddharth.shetty3307@email.com,9863866926,Nagpur,Maharashtra,India,2021-08-06,TRUE,BRONZE,250847.31,2021-08-06
4308,Amit,Kulkarni,amit.kulkarni3308@email.com,9883950656,Patna,Bihar,India,2024-11-09,TRUE,BRONZE,281751.78,2024-11-09
4309,Girish,Goyal,girish.goyal3309@email.com,9815570521,Goa,Goa,India,2022-07-18,TRUE,SILVER,318189.49,2022-07-18
4310,Geeta,Kulkarni,geeta.kulkarni3310@email.com,9877310395,Raipur,Chhattisgarh,India,2020-10-02,TRUE,GOLD,1980493.97,2020-10-02
4311,Sonal,Patel,sonal.patel3311@email.com,9820635743,Patna,Bihar,India,2021-06-21,TRUE,BRONZE,186983.67,2021-06-21
4312,Disha,Dubey,disha.dubey3312@email.com,9832493148,Kolkata,West Bengal,India,2020-10-14,TRUE,BRONZE,132614.28,2020-10-14
4313,Dhruv,Kulkarni,dhruv.kulkarni3313@email.com,9869393218,Goa,Goa,India,2024-05-22,TRUE,BRONZE,283698.62,2024-05-22
4314,Kriti,Rao,kriti.rao3314@email.com,9860830809,Mumbai,Maharashtra,India,2021-09-23,TRUE,SILVER,731087.07,2021-09-23
4315,Sonal,Menon,sonal.menon3315@email.com,9820736553,Mysuru,Karnataka,India,2019-01-30,TRUE,GOLD,470560.86,2019-01-30
4316,Varun,Malhotra,varun.malhotra3316@email.com,9895444170,Vadodara,Gujarat,India,2023-02-17,TRUE,BRONZE,130458.43,2023-02-17
4317,Manish,Sen,manish.sen3317@email.com,9870789372,Kochi,Kerala,India,2019-05-30,FALSE,BRONZE,105198.78,2019-05-30
4318,Pallavi,Goyal,pallavi.goyal3318@email.com,9826888229,Mangaluru,Karnataka,India,2024-03-08,TRUE,SILVER,661682.2,2024-03-08
4319,Pooja,Menon,pooja.menon3319@email.com,9870151314,Goa,Goa,India,2019-04-03,TRUE,BRONZE,80099.26,2019-04-03
4320,Lakshmi,Banerjee,lakshmi.banerjee3320@email.com,9865102361,Chandigarh,Punjab,India,2021-07-02,TRUE,GOLD,1786898.66,2021-07-02
4321,Raj,Sen,raj.sen3321@email.com,9865776732,Kochi,Kerala,India,2019-10-11,TRUE,SILVER,513729.13,2019-10-11
4322,Kunal,Srivastava,kunal.srivastava3322@email.com,9880819102,Nagpur,Maharashtra,India,2022-11-07,TRUE,BRONZE,289353.34,2022-11-07
4323,Tanvi,Deshpande,tanvi.deshpande3323@email.com,9867879290,Kochi,Kerala,India,2021-07-23,TRUE,GOLD,1254727.36,2021-07-23
4324,Vikram,Jain,vikram.jain3324@email.com,9854331375,Indore,Madhya Pradesh,India,2024-12-29,TRUE,GOLD,77434.69,2024-12-29
4325,Piyush,Joshi,piyush.joshi3325@email.com,9851981391,Gurgaon,Haryana,India,2022-02-16,TRUE,SILVER,35101.26,2022-02-16
4326,Akash,Verma,akash.verma3326@email.com,9837693007,Delhi,Delhi,India,2019-12-15,TRUE,GOLD,466270.08,2019-12-15
4327,Swati,Naik,swati.naik3327@email.com,9842389942,Mysuru,Karnataka,India,2024-08-28,TRUE,GOLD,764323.99,2024-08-28
4328,Sweta,Pillai,sweta.pillai3328@email.com,9893826262,Delhi,Delhi,India,2022-08-05,TRUE,SILVER,798587.15,2022-08-05
4329,Meera,Kamath,meera.kamath3329@email.com,9859120375,Dehradun,Uttarakhand,India,2021-06-13,TRUE,BRONZE,243394.35,2021-06-13
4330,Sakshi,Srivastava,sakshi.srivastava3330@email.com,9898038377,Coimbatore,Tamil Nadu,India,2024-07-04,TRUE,GOLD,160337.97,2024-07-04
4331,Abhishek,Agarwal,abhishek.agarwal3331@email.com,9893348528,Indore,Madhya Pradesh,India,2024-03-10,TRUE,SILVER,719399.41,2024-03-10
4332,Pallavi,Yadav,pallavi.yadav3332@email.com,9886509791,Indore,Madhya Pradesh,India,2023-02-15,FALSE,BRONZE,269482.52,2023-02-15
4333,Harsh,Jain,harsh.jain3333@email.com,9894764033,Bengaluru,Karnataka,India,2023-12-20,FALSE,SILVER,701512.05,2023-12-20
4334,Kunal,Nair,kunal.nair3334@email.com,9831535727,Vadodara,Gujarat,India,2022-07-05,TRUE,GOLD,1795831.48,2022-07-05
4335,Sanjay,Reddy,sanjay.reddy3335@email.com,9881080837,Thiruvananthapuram,Kerala,India,2024-08-12,TRUE,GOLD,800828.03,2024-08-12
4336,Abhishek,Iyer,abhishek.iyer3336@email.com,9834826795,Bengaluru,Karnataka,India,2022-05-11,TRUE,SILVER,243363.01,2022-05-11
4337,Isha,Mukherjee,isha.mukherjee3337@email.com,9815417052,Bhubaneswar,Odisha,India,2020-07-09,TRUE,SILVER,502139.32,2020-07-09
4338,Ritika,Dubey,ritika.dubey3338@email.com,9883407060,Chennai,Tamil Nadu,India,2022-05-14,TRUE,BRONZE,219990.64,2022-05-14
4339,Harsh,Rao,harsh.rao3339@email.com,9832619894,Mysuru,Karnataka,India,2022-03-11,TRUE,BRONZE,222351.46,2022-03-11
4340,Ravi,Bhatt,ravi.bhatt3340@email.com,9841346763,Bhopal,Madhya Pradesh,India,2019-04-01,TRUE,BRONZE,240178.99,2019-04-01
4341,Sunita,Menon,sunita.menon3341@email.com,9898588343,Pune,Maharashtra,India,2022-12-19,TRUE,BRONZE,172614.01,2022-12-19
4342,Kiran,Chopra,kiran.chopra3342@email.com,9843941067,Bengaluru,Karnataka,India,2020-07-12,TRUE,GOLD,1810390.37,2020-07-12
4343,Sakshi,Kapoor,sakshi.kapoor3343@email.com,9889771429,Bengaluru,Karnataka,India,2020-04-11,TRUE,BRONZE,289153.63,2020-04-11
4344,Anjali,Venkat,anjali.venkat3344@email.com,9873483848,Bengaluru,Karnataka,India,2021-04-07,TRUE,GOLD,1254357.24,2021-04-07
4345,Ravi,Dubey,ravi.dubey3345@email.com,9834916110,Kochi,Kerala,India,2021-09-06,TRUE,BRONZE,231560.97,2021-09-06
4346,Lakshmi,Verma,lakshmi.verma3346@email.com,9837355760,Chandigarh,Punjab,India,2019-12-09,TRUE,BRONZE,90549.75,2019-12-09
4347,Megha,Menon,megha.menon3347@email.com,9890844955,Delhi,Delhi,India,2024-12-03,TRUE,SILVER,545167.4,2024-12-03
4348,Pranav,Chauhan,pranav.chauhan3348@email.com,9886810005,Hyderabad,Telangana,India,2019-05-28,TRUE,BRONZE,69002.66,2019-05-28
4349,Sakshi,Srivastava,sakshi.srivastava3349@email.com,9837769263,Hyderabad,Telangana,India,2023-12-17,TRUE,BRONZE,132156.25,2023-12-17
4350,Jyoti,Yadav,jyoti.yadav3350@email.com,9819288498,Goa,Goa,India,2024-06-06,FALSE,GOLD,450956.99,2024-06-06
4351,Naveen,Naik,naveen.naik3351@email.com,9877938013,Bhubaneswar,Odisha,India,2024-05-16,TRUE,BRONZE,260708.29,2024-05-16
4352,Anand,Bhat,anand.bhat3352@email.com,9813077109,Mangaluru,Karnataka,India,2021-10-16,TRUE,GOLD,1193018.76,2021-10-16
4353,Komal,Verma,komal.verma3353@email.com,9879691029,Kochi,Kerala,India,2023-05-20,TRUE,GOLD,1001944.34,2023-05-20
4354,Siddharth,Sethi,siddharth.sethi3354@email.com,9897646698,Coimbatore,Tamil Nadu,India,2020-09-14,TRUE,GOLD,1516687.22,2020-09-14
4355,Gaurav,Kumar,gaurav.kumar3355@email.com,9898870526,Kochi,Kerala,India,2024-08-25,TRUE,BRONZE,291863.84,2024-08-25
4356,Suresh,Mukherjee,suresh.mukherjee3356@email.com,9868987671,Ranchi,Jharkhand,India,2019-05-07,TRUE,GOLD,1155195.61,2019-05-07
4357,Dhruv,Arora,dhruv.arora3357@email.com,9871962500,Mumbai,Maharashtra,India,2019-02-25,TRUE,SILVER,328049.01,2019-02-25
4358,Saurabh,Srivastava,saurabh.srivastava3358@email.com,9828377737,Mangaluru,Karnataka,India,2021-10-12,TRUE,SILVER,33129.76,2021-10-12
4359,Preeti,Bajaj,preeti.bajaj3359@email.com,9811194876,Bhubaneswar,Odisha,India,2019-04-19,TRUE,GOLD,150088.71,2019-04-19
4360,Divya,Menon,divya.menon3360@email.com,9839018227,Bhopal,Madhya Pradesh,India,2021-06-01,TRUE,GOLD,824317.21,2021-06-01
4361,Shubham,Arora,shubham.arora3361@email.com,9882707266,Vadodara,Gujarat,India,2024-11-25,TRUE,SILVER,524361.59,2024-11-25
4362,Swati,Dubey,swati.dubey3362@email.com,9887546952,Kochi,Kerala,India,2021-02-02,TRUE,GOLD,663544.54,2021-02-02
4363,Sweta,Jain,sweta.jain3363@email.com,9855320630,Mysuru,Karnataka,India,2022-01-28,TRUE,PLATINUM,607219.97,2022-01-28
4364,Meenakshi,Arora,meenakshi.arora3364@email.com,9866482920,Bhubaneswar,Odisha,India,2019-04-09,TRUE,PLATINUM,2620932.19,2019-04-09
4365,Pooja,Arora,pooja.arora3365@email.com,9882834723,Noida,Uttar Pradesh,India,2021-04-24,TRUE,SILVER,323139.62,2021-04-24
4366,Arun,Roy,arun.roy3366@email.com,9881388944,Mumbai,Maharashtra,India,2019-05-14,TRUE,BRONZE,80324.17,2019-05-14
4367,Ashwin,Kulkarni,ashwin.kulkarni3367@email.com,9846704525,Chandigarh,Punjab,India,2023-10-31,TRUE,PLATINUM,1365457.3,2023-10-31
4368,Tarun,Pillai,tarun.pillai3368@email.com,9815179613,Nagpur,Maharashtra,India,2021-07-22,FALSE,BRONZE,267627.12,2021-07-22
4369,Fatima,Tiwari,fatima.tiwari3369@email.com,9844916487,Indore,Madhya Pradesh,India,2024-10-03,TRUE,SILVER,97617.43,2024-10-03
4370,Rohan,Venkat,rohan.venkat3370@email.com,9833926002,Noida,Uttar Pradesh,India,2020-04-06,TRUE,GOLD,1412034.14,2020-04-06
4371,Neha,Nair,neha.nair3371@email.com,9823687185,Bhopal,Madhya Pradesh,India,2023-05-03,TRUE,GOLD,1757352.27,2023-05-03
4372,Vikram,Singh,vikram.singh3372@email.com,9812970946,Bhubaneswar,Odisha,India,2022-09-25,TRUE,GOLD,553834.49,2022-09-25
4373,Siddharth,Venkat,siddharth.venkat3373@email.com,9843124745,Nagpur,Maharashtra,India,2024-09-05,TRUE,PLATINUM,4718272.22,2024-09-05
4374,Anjali,Yadav,anjali.yadav3374@email.com,9813664488,Kolkata,West Bengal,India,2022-04-03,TRUE,GOLD,1271129.02,2022-04-03
4375,Abhishek,Malhotra,abhishek.malhotra3375@email.com,9857536203,Patna,Bihar,India,2023-08-08,TRUE,BRONZE,73105.87,2023-08-08
4376,Priya,Singh,priya.singh3376@email.com,9896372978,Chennai,Tamil Nadu,India,2020-09-15,TRUE,BRONZE,70061.21,2020-09-15
4377,Girish,Agarwal,girish.agarwal3377@email.com,9845843604,Patna,Bihar,India,2020-05-29,TRUE,GOLD,1459021.24,2020-05-29
4378,Tushar,Bajaj,tushar.bajaj3378@email.com,9881185991,Ahmedabad,Gujarat,India,2024-12-31,TRUE,GOLD,129602.5,2024-12-31
4379,Vishal,Mukherjee,vishal.mukherjee3379@email.com,9812882469,Bhubaneswar,Odisha,India,2021-03-04,TRUE,GOLD,1217027.47,2021-03-04
4380,Amit,Mishra,amit.mishra3380@email.com,9814448823,Noida,Uttar Pradesh,India,2020-04-09,FALSE,SILVER,557606.99,2020-04-09
4381,Ritika,Sethi,ritika.sethi3381@email.com,,Jaipur,Rajasthan,India,2024-12-01,TRUE,SILVER,159167.36,2024-12-01
4382,Vikas,Dubey,vikas.dubey3382@email.com,9833182157,Bhubaneswar,Odisha,India,2024-06-17,TRUE,BRONZE,199926.1,2024-06-17
4383,Vivek,Goyal,vivek.goyal3383@email.com,9889714295,Indore,Madhya Pradesh,India,2021-11-10,TRUE,GOLD,866938.6,2021-11-10
4384,Vivek,Chopra,vivek.chopra3384@email.com,9873884837,Dehradun,Uttarakhand,India,2022-12-19,TRUE,BRONZE,106124.51,2022-12-19
4385,Mohit,Sharma,mohit.sharma3385@email.com,9818970696,Thiruvananthapuram,Kerala,India,2024-01-05,TRUE,BRONZE,176087.7,2024-01-05
4386,Kunal,Jain,kunal.jain3386@email.com,9841438475,Lucknow,Uttar Pradesh,India,2020-04-26,TRUE,GOLD,1110589.56,2020-04-26
4387,Aditya,Pandey,aditya.pandey3387@email.com,9891341234,Kochi,Kerala,India,2020-01-09,TRUE,GOLD,111442.13,2020-01-09
4388,Sunita,Tiwari,,9823883460,Chennai,Tamil Nadu,India,2022-03-08,TRUE,BRONZE,124485.53,2022-03-08
4389,Vikram,Bajaj,vikram.bajaj3389@email.com,9846317175,Ranchi,Jharkhand,India,2022-05-20,TRUE,BRONZE,276695.5,2022-05-20
4390,Kunal,Rao,kunal.rao3390@email.com,9842913331,Lucknow,Uttar Pradesh,India,2022-12-07,TRUE,GOLD,1776257.12,2022-12-07
4391,Sweta,Mehta,sweta.mehta3391@email.com,9881789730,Bhubaneswar,Odisha,India,2024-04-16,TRUE,GOLD,1323701.16,2024-04-16
4392,Fatima,Menon,fatima.menon3392@email.com,9828591988,Surat,Gujarat,India,2022-08-27,TRUE,SILVER,760962.58,2022-08-27
4393,Vikas,Iyer,vikas.iyer3393@email.com,9885211270,Chennai,Tamil Nadu,India,2019-09-23,TRUE,GOLD,1921065.15,2019-09-23
4394,Meera,Chatterjee,meera.chatterjee3394@email.com,9847258201,Bengaluru,Karnataka,India,2019-01-09,TRUE,SILVER,101634.9,2019-01-09
4395,Manya,Kumar,manya.kumar3395@email.com,9844600674,Jaipur,Rajasthan,India,2023-04-13,TRUE,BRONZE,35405.98,2023-04-13
4396,Vishal,Deshpande,vishal.deshpande3396@email.com,9871401461,Indore,Madhya Pradesh,India,2022-05-27,TRUE,GOLD,1748862.35,2022-05-27
4397,Aman,Das,aman.das3397@email.com,9899994804,Chandigarh,Punjab,India,2022-10-10,TRUE,BRONZE,151627.3,2022-10-10
4398,Nupur,Chopra,nupur.chopra3398@email.com,9876515217,Coimbatore,Tamil Nadu,India,2019-01-20,FALSE,SILVER,711011.32,2019-01-20
4399,Sanjay,Banerjee,sanjay.banerjee3399@email.com,9822724752,Pune,Maharashtra,India,2019-12-21,TRUE,GOLD,1118755.81,2019-12-21
4400,Kiran,Menon,kiran.menon3400@email.com,9864516413,Kochi,Kerala,India,2019-09-05,TRUE,GOLD,835630.78,2019-09-05
4401,Ananya,Bose,ananya.bose3401@email.com,9837282227,Noida,Uttar Pradesh,India,2021-05-30,TRUE,SILVER,295195.61,2021-05-30
4402,Neha,Mishra,neha.mishra3402@email.com,9899742868,Chandigarh,Punjab,India,2020-07-01,TRUE,GOLD,22304.42,2020-07-01
4403,Rahul,Mehta,rahul.mehta3403@email.com,9811292015,Dehradun,Uttarakhand,India,2019-03-28,TRUE,GOLD,985087.95,2019-03-28
4404,Suresh,Kulkarni,suresh.kulkarni3404@email.com,9865957373,Goa,Goa,India,2023-11-16,TRUE,PLATINUM,1162741.34,2023-11-16
4405,Meera,Yadav,meera.yadav3405@email.com,9814714118,Gurgaon,Haryana,India,2024-10-09,TRUE,SILVER,479155.58,2024-10-09
4406,Komal,Yadav,komal.yadav3406@email.com,9864944172,Goa,Goa,India,2020-12-21,TRUE,BRONZE,256464.53,2020-12-21
4407,Kunal,Chatterjee,kunal.chatterjee3407@email.com,9863011652,Lucknow,Uttar Pradesh,India,2023-12-14,TRUE,SILVER,294755.99,2023-12-14
4408,Tanvi,Singh,tanvi.singh3408@email.com,9877396777,Hyderabad,Telangana,India,2024-01-04,TRUE,BRONZE,145605.57,2024-01-04
4409,Siddharth,Sharma,siddharth.sharma3409@email.com,9836015554,Bhopal,Madhya Pradesh,India,2022-09-29,TRUE,GOLD,140800.04,2022-09-29
4410,Komal,Rao,komal.rao3410@email.com,9840302080,Delhi,Delhi,India,2021-06-06,TRUE,GOLD,1333338.32,2021-06-06
4411,Nikhil,Saxena,nikhil.saxena3411@email.com,9869498908,Ahmedabad,Gujarat,India,2021-09-16,FALSE,PLATINUM,3806735.76,2021-09-16
4412,Ankita,Sethi,ankita.sethi3412@email.com,9815264340,Mysuru,Karnataka,India,2023-04-10,TRUE,BRONZE,156907.43,2023-04-10
4413,Sanjay,Sen,sanjay.sen3413@email.com,9874241397,Indore,Madhya Pradesh,India,2020-05-15,TRUE,GOLD,416209.23,2020-05-15
4414,Fatima,Bhatt,fatima.bhatt3414@email.com,9858071544,Dehradun,Uttarakhand,India,2021-05-09,TRUE,PLATINUM,2070563.45,2021-05-09
4415,Gaurav,Mehta,gaurav.mehta3415@email.com,9839138583,Jaipur,Rajasthan,India,2020-06-14,TRUE,PLATINUM,3500902.62,2020-06-14
4416,Aditya,Arora,aditya.arora3416@email.com,9872458631,Chennai,Tamil Nadu,India,2021-06-16,TRUE,BRONZE,104420.48,2021-06-16
4417,Vishal,Das,vishal.das3417@email.com,9840793278,Vadodara,Gujarat,India,2024-04-15,TRUE,GOLD,1434474.13,2024-04-15
4418,Divya,Sharma,divya.sharma3418@email.com,9829136082,Thiruvananthapuram,Kerala,India,2021-04-30,TRUE,GOLD,424739.65,2021-04-30
4419,Sonal,Sharma,sonal.sharma3419@email.com,9836394306,Patna,Bihar,India,2020-05-22,TRUE,SILVER,650451.26,2020-05-22
4420,Gaurav,Kamath,gaurav.kamath3420@email.com,9821071555,Chennai,Tamil Nadu,India,2023-01-14,TRUE,GOLD,1259355.01,2023-01-14
4421,Rahul,Malhotra,rahul.malhotra3421@email.com,9889516192,Chandigarh,Punjab,India,2023-03-03,TRUE,GOLD,245070.17,2023-03-03
4422,Manya,Naik,manya.naik3422@email.com,9897583530,Thiruvananthapuram,Kerala,India,2023-05-01,TRUE,GOLD,725953.62,2023-05-01
4423,Pranav,Khanna,pranav.khanna3423@email.com,9859345025,Kochi,Kerala,India,2021-06-30,TRUE,GOLD,881450.91,2021-06-30
4424,Kiran,Mukherjee,kiran.mukherjee3424@email.com,9870438539,Kolkata,West Bengal,India,2023-10-22,TRUE,SILVER,171300.79,2023-10-22
4425,Deepak,Kulkarni,deepak.kulkarni3425@email.com,9886794835,Delhi,Delhi,India,2021-06-24,TRUE,SILVER,489679.15,2021-06-24
4426,Girish,Das,girish.das3426@email.com,9859968515,Mumbai,Maharashtra,India,2021-09-01,TRUE,SILVER,305563.43,2021-09-01
4427,Vishal,Chatterjee,vishal.chatterjee3427@email.com,9858694889,Mangaluru,Karnataka,India,2019-11-27,TRUE,GOLD,272978.22,2019-11-27
4428,Rahul,Srivastava,rahul.srivastava3428@email.com,9897154338,Chandigarh,Punjab,India,2023-07-17,TRUE,GOLD,818479.4,2023-07-17
4429,Raj,Pillai,raj.pillai3429@email.com,9873220744,Bengaluru,Karnataka,India,2022-05-04,TRUE,SILVER,430194.91,2022-05-04
4430,Swati,Bose,swati.bose3430@email.com,9892629508,Bengaluru,Karnataka,India,2019-01-04,TRUE,BRONZE,96573.77,2019-01-04
4431,Vikas,Agarwal,vikas.agarwal3431@email.com,9857307677,Gurgaon,Haryana,India,2023-06-29,TRUE,GOLD,604013.65,2023-06-29
4432,Fatima,Chatterjee,fatima.chatterjee3432@email.com,9891029582,Jaipur,Rajasthan,India,2022-10-11,TRUE,BRONZE,64313.47,2022-10-11
4433,Arun,Saxena,arun.saxena3433@email.com,9865667895,Indore,Madhya Pradesh,India,2023-11-19,TRUE,GOLD,412805.02,2023-11-19
4434,Vikas,Reddy,vikas.reddy3434@email.com,9817190764,Chennai,Tamil Nadu,India,2020-01-08,FALSE,BRONZE,242966.21,2020-01-08
4435,Ankita,Das,ankita.das3435@email.com,9832514329,Indore,Madhya Pradesh,India,2023-05-19,TRUE,SILVER,578654.97,2023-05-19
4436,Sneha,Joshi,sneha.joshi3436@email.com,9877778896,Coimbatore,Tamil Nadu,India,2022-01-02,TRUE,SILVER,61596.36,2022-01-02
4437,Tarun,Sharma,tarun.sharma3437@email.com,9814480895,Visakhapatnam,Andhra Pradesh,India,2019-02-12,TRUE,SILVER,323101.02,2019-02-12
4438,Ananya,Bajaj,ananya.bajaj3438@email.com,9830703342,Surat,Gujarat,India,2022-06-21,TRUE,GOLD,1551627.9,2022-06-21
4439,Disha,Naik,disha.naik3439@email.com,9872951949,Chandigarh,Punjab,India,2023-01-03,TRUE,SILVER,230720.58,2023-01-03
4440,Nupur,Pandey,nupur.pandey3440@email.com,9892726446,Patna,Bihar,India,2019-04-06,TRUE,SILVER,735581.16,2019-04-06
4441,Isha,Arora,isha.arora3441@email.com,9895698101,Noida,Uttar Pradesh,India,2020-03-16,FALSE,SILVER,397765.5,2020-03-16
4442,Swati,Goyal,swati.goyal3442@email.com,9887128000,Dehradun,Uttarakhand,India,2022-05-14,TRUE,SILVER,178592.35,2022-05-14
4443,Anjali,Kamath,anjali.kamath3443@email.com,9817644959,Mysuru,Karnataka,India,2022-08-26,TRUE,PLATINUM,198472.48,2022-08-26
4444,Vivek,Agarwal,vivek.agarwal3444@email.com,9821794480,Noida,Uttar Pradesh,India,2021-02-22,TRUE,GOLD,619826.97,2021-02-22
4445,Sonal,Tiwari,sonal.tiwari3445@email.com,9882443465,Chandigarh,Punjab,India,2021-08-26,TRUE,BRONZE,245510.02,2021-08-26
4446,Pallavi,Patel,pallavi.patel3446@email.com,9852803559,Visakhapatnam,Andhra Pradesh,India,2021-05-27,TRUE,SILVER,600056.09,2021-05-27
4447,Suresh,Bose,suresh.bose3447@email.com,9886591135,Thiruvananthapuram,Kerala,India,2023-05-17,TRUE,GOLD,1905557.71,2023-05-17
4448,Pooja,Venkat,pooja.venkat3448@email.com,9841164601,Indore,Madhya Pradesh,India,2021-10-25,TRUE,SILVER,149675.25,2021-10-25
4449,Anand,Rao,anand.rao3449@email.com,9862194039,Delhi,Delhi,India,2021-08-21,TRUE,BRONZE,158728.34,2021-08-21
4450,Arjun,Das,arjun.das3450@email.com,9893469706,Bhopal,Madhya Pradesh,India,2023-04-13,TRUE,PLATINUM,2957657.12,2023-04-13
4451,Suresh,Das,suresh.das3451@email.com,9847071562,Coimbatore,Tamil Nadu,India,2023-10-29,TRUE,SILVER,529088.01,2023-10-29
4452,Amit,Pandey,amit.pandey3452@email.com,9855369513,Delhi,Delhi,India,2021-08-31,TRUE,GOLD,822019.65,2021-08-31
4453,Abhishek,Saxena,abhishek.saxena3453@email.com,9877472385,Vadodara,Gujarat,India,2019-10-15,TRUE,PLATINUM,269851.58,2019-10-15
4454,Pranav,Kumar,pranav.kumar3454@email.com,9838837659,Kolkata,West Bengal,India,2023-03-08,TRUE,SILVER,574572.54,2023-03-08
4455,Jyoti,Sharma,jyoti.sharma3455@email.com,9852116897,Lucknow,Uttar Pradesh,India,2019-01-02,TRUE,BRONZE,177905.68,2019-01-02
4456,Nupur,Mehta,nupur.mehta3456@email.com,,Raipur,Chhattisgarh,India,2019-05-08,FALSE,GOLD,1625080.61,2019-05-08
4457,Ankita,Iyer,ankita.iyer3457@email.com,9860302450,Noida,Uttar Pradesh,India,2019-08-13,TRUE,PLATINUM,4051676.66,2019-08-13
4458,Saurabh,Chopra,saurabh.chopra3458@email.com,9825560636,Kolkata,West Bengal,India,2023-07-02,TRUE,GOLD,91640.45,2023-07-02
4459,Pallavi,Banerjee,pallavi.banerjee3459@email.com,9889606631,Ahmedabad,Gujarat,India,2023-08-14,TRUE,BRONZE,132764.35,2023-08-14
4460,Aarti,Nair,aarti.nair3460@email.com,9896169176,Bhopal,Madhya Pradesh,India,2020-08-27,TRUE,BRONZE,53066.17,2020-08-27
4461,Disha,Goyal,disha.goyal3461@email.com,9859075413,Mumbai,Maharashtra,India,2024-07-01,TRUE,GOLD,1208321.89,2024-07-01
4462,Amit,Bose,amit.bose3462@email.com,9828857212,Bengaluru,Karnataka,India,2021-03-08,TRUE,SILVER,769759.19,2021-03-08
